Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
Josh Gorges,2011,26.0,0,0,0,1,66.33333333333333,2.6666666666666665,10.666666666666666,13.333333333333334,0.2010050251256281,3.6666666666666665,20.772222222222226,16.505555555555556,31.33333333333333,3.533333333333333,1.6666666666666667,1.0,0.0,0.6666666666666666,45.0,5.7,132.66666666666666,78.0,0.0,0.3333333333333333,0.0,935.6666666666666,1043.3333333333333,47.53333333333333,-3.4,689.0,762.0,47.9,-3.4,8.6,92.43333333333334,101.03333333333336,47.7,52.3,17.666666666666668,45.0,123.0,35.73333333333333,0.0,0.0,0.0,0.0,1,2500000.0
Brandon Dubinsky,2011,25.0,1,1,0,0,76.0,19.0,27.33333333333333,46.333333333333336,0.6096491228070176,0.0,18.80555555555556,14.4,88.66666666666667,4.833333333333333,13.0,4.333333333333333,1.6666666666666667,4.666666666666667,185.0,10.3,30.33333333333333,173.66666666666666,424.0,382.6666666666667,52.5,1088.6666666666667,1001.3333333333334,52.13333333333333,0.6333333333333333,816.6666666666666,757.0,51.9,-0.2,8.9,90.66666666666669,99.56666666666666,50.8,49.2,39.0,20.0,313.3333333333333,59.0,2.0,0.3333333333333333,1.6666666666666667,8.333333333333334,4,4200000.0
Teddy Purcell,2011,25.0,0,1,1,0,60.333333333333336,9.0,18.33333333333333,27.33333333333333,0.4530386740331491,-2.6666666666666665,13.494444444444444,11.0,8.0,2.466666666666667,6.666666666666667,2.333333333333333,0.0,1.0,121.66666666666669,6.833333333333333,9.666666666666666,24.33333333333333,6.333333333333333,17.0,33.2,649.6666666666666,590.0,52.1,0.7333333333333333,486.0,456.3333333333333,51.43333333333334,-0.4666666666666666,6.699999999999999,92.03333333333336,98.76666666666668,51.36666666666667,48.63333333333333,24.666666666666668,17.333333333333332,212.66666666666663,56.0,2.6666666666666665,0.3333333333333333,2.333333333333333,16.666666666666668,2,2362500.0
Lauri Korpikoski,2011,24.0,0,1,1,0,72.66666666666667,10.0,11.666666666666666,21.666666666666668,0.2981651376146789,-1.0,12.916666666666666,10.522222222222222,16.666666666666668,1.7666666666666666,9.333333333333334,0.0,0.6666666666666666,2.0,78.0,11.766666666666666,30.33333333333333,91.66666666666669,69.66666666666667,101.33333333333331,37.5,637.6666666666666,762.3333333333334,45.63333333333333,-8.366666666666667,481.3333333333333,583.0,45.23333333333333,-8.1,8.066666666666666,92.2,100.23333333333332,52.76666666666667,47.23333333333333,19.33333333333333,13.666666666666666,146.33333333333334,53.5,7.0,2.333333333333333,4.666666666666667,13.733333333333334,2,1800000.0
Andrew Cogliano,2011,24.0,0,1,0,0,82.0,13.0,20.666666666666668,33.666666666666664,0.4105691056910568,-7.666666666666667,15.27777777777778,12.588888888888889,39.0,2.4,11.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,128.0,10.4,37.66666666666666,74.0,294.0,433.0,40.63333333333333,904.3333333333334,1024.3333333333333,46.93333333333334,-3.7007434154171876e-17,670.0,774.0,46.43333333333334,-0.2666666666666666,8.166666666666666,91.83333333333331,99.96666666666664,49.93333333333334,50.06666666666666,30.666666666666668,46.66666666666666,225.66666666666663,56.23333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,3,2390000.0
Andrej Sekera,2011,25.0,0,0,0,1,64.66666666666667,3.333333333333333,16.333333333333332,19.666666666666668,0.3041237113402061,-0.3333333333333333,19.75,16.233333333333334,20.666666666666668,3.7,3.0,0.3333333333333333,0.0,0.3333333333333333,77.0,4.6,75.0,54.66666666666666,0.0,0.6666666666666666,0.0,1017.0,941.6666666666666,51.8,2.1,755.6666666666666,720.3333333333334,51.1,0.6333333333333334,8.1,91.4,99.5,53.56666666666666,46.43333333333334,22.666666666666668,40.333333333333336,178.33333333333334,44.4,0.0,0.0,0.0,0.0,4,2750000.0
Steven Stamkos,2011,21.0,1,0,1,0,81.0,39.66666666666666,37.66666666666666,77.33333333333333,0.9547325102880658,-4.0,18.561111111111117,13.78888888888889,50.333333333333336,9.833333333333334,22.666666666666668,16.666666666666668,0.3333333333333333,4.666666666666667,250.0,15.466666666666669,30.666666666666668,75.66666666666667,386.3333333333333,439.0,46.6,1063.0,1091.3333333333333,49.13333333333333,-0.4333333333333333,796.0,826.6666666666666,48.86666666666667,-1.2,10.333333333333334,90.76666666666668,101.1,53.9,46.13333333333333,45.333333333333336,48.333333333333336,458.0,54.36666666666667,7.0,1.3333333333333333,5.666666666666667,17.766666666666666,5,7500000.0
Trevor Lewis,2011,24.0,0,0,1,0,27.666666666666668,1.3333333333333333,4.0,5.333333333333333,0.1927710843373493,-4.666666666666667,10.738888888888887,9.955555555555556,2.0,0.0333333333333333,1.3333333333333333,0.0,0.0,0.6666666666666666,39.66666666666666,4.3,10.666666666666666,38.0,50.66666666666666,80.66666666666667,21.4,216.33333333333331,222.33333333333331,49.0,-4.733333333333333,164.33333333333334,165.0,51.8,-0.4333333333333329,4.6000000000000005,88.3,92.9,62.29999999999999,37.7,9.0,6.0,68.0,62.3,0.0,0.0,0.0,0.0,2,725000.0
Karl Alzner,2011,22.0,0,0,0,1,44.333333333333336,1.0,6.333333333333333,7.333333333333333,0.1654135338345864,3.6666666666666665,18.61111111111111,15.983333333333334,11.333333333333334,1.9,1.0,0.0,0.0,0.0,37.0,2.1,68.33333333333333,45.333333333333336,0.0,0.0,0.0,713.3333333333334,647.3333333333334,52.36666666666667,-0.8666666666666668,510.3333333333333,469.0,52.0,-1.3666666666666665,8.733333333333333,90.7,99.46666666666664,48.2,51.8,13.333333333333334,28.0,81.0,45.16666666666666,0.0,0.0,0.0,0.0,2,1285000.0
Blake Wheeler,2011,24.0,1,0,1,0,81.33333333333333,19.0,23.33333333333333,42.333333333333336,0.5204918032786886,14.0,15.238888888888887,12.422222222222222,48.333333333333336,4.966666666666667,16.0,2.0,1.0,2.333333333333333,162.66666666666666,11.8,35.0,63.66666666666666,26.0,43.66666666666666,40.46666666666667,1017.0,912.3333333333334,52.73333333333333,-0.3,759.0,687.6666666666666,52.4,-0.7666666666666667,9.166666666666666,92.76666666666664,101.96666666666664,53.96666666666667,46.03333333333333,31.666666666666668,26.33333333333333,269.3333333333333,60.1,8.333333333333334,3.0,5.333333333333333,44.16666666666666,2,2550000.0
Sami Lepisto,2011,26.0,0,0,0,1,47.66666666666666,1.6666666666666667,8.666666666666666,10.333333333333334,0.2167832167832168,7.0,18.461111111111112,15.322222222222225,40.333333333333336,2.6666666666666665,1.6666666666666667,0.0,0.0,0.3333333333333333,43.66666666666666,2.8666666666666667,52.0,47.66666666666666,0.6666666666666666,0.0,66.66666666666667,683.3333333333334,622.3333333333334,52.63333333333333,-0.9,522.3333333333334,483.6666666666667,52.23333333333333,-1.2000000000000002,7.233333333333333,91.8,99.0,54.73333333333333,45.26666666666667,15.0,16.333333333333332,97.33333333333331,40.86666666666667,0.0,0.0,0.0,0.0,1,700000.0
Bobby Butler,2011,24.0,0,0,1,0,19.0,5.0,5.5,10.5,0.5526315789473685,-8.5,11.891666666666666,10.775,5.0,0.95,4.5,0.5,0.0,1.5,37.5,6.85,7.5,14.5,0.0,1.0,0.0,238.0,237.5,49.05,-4.4,182.5,182.0,51.2,-1.5499999999999998,4.0,89.0,93.0,46.55,53.45,5.0,7.0,60.0,56.45,0.5,0.0,0.5,0.0,2,1050000.0
Brian Boyle,2011,26.0,1,1,0,0,60.333333333333336,9.666666666666666,5.666666666666667,15.333333333333334,0.2541436464088398,-4.333333333333333,11.427777777777775,9.816666666666668,54.333333333333336,1.4333333333333331,8.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,109.0,8.733333333333333,45.0,149.66666666666666,253.66666666666663,296.0,44.16666666666666,526.6666666666666,583.0,47.23333333333333,-5.1,407.6666666666667,416.3333333333333,48.833333333333336,-3.9333333333333336,5.833333333333333,90.8,96.7,43.46666666666667,56.53333333333333,21.33333333333333,12.0,183.0,59.9,0.6666666666666666,0.0,0.6666666666666666,0.0,3,1700000.0
Adam McQuaid,2011,24.0,0,0,0,1,43.0,2.0,6.0,8.0,0.1860465116279069,12.5,12.8,11.616666666666667,58.5,2.5,2.0,0.0,0.0,0.5,28.0,8.25,74.0,65.0,0.0,0.0,0.0,493.0,525.0,48.35,-3.65,347.5,386.5,47.45,-3.8,8.35,92.5,100.8,50.8,49.2,3.5,10.0,72.5,39.15,0.0,0.0,0.0,0.0,3,1566667.0
Brandon Sutter,2011,22.0,1,0,1,0,68.0,12.0,13.0,25.0,0.3676470588235294,3.6666666666666665,14.077777777777778,10.97222222222222,14.333333333333334,2.4,10.0,2.0,0.0,2.0,123.33333333333331,8.0,45.0,53.66666666666666,403.6666666666667,483.6666666666667,44.06666666666666,694.6666666666666,815.0,46.23333333333333,-5.733333333333333,520.3333333333334,610.6666666666666,46.96666666666667,-4.266666666666667,8.200000000000001,93.13333333333333,101.33333333333331,46.96666666666667,53.03333333333333,43.66666666666666,17.666666666666668,195.33333333333331,63.7,0.3333333333333333,0.0,0.3333333333333333,0.0,3,2066667.0
Ryan White,2011,23.0,1,0,0,0,21.5,1.0,2.5,3.5,0.1627906976744186,-0.5,10.033333333333331,9.283333333333331,27.0,0.15,1.0,0.0,0.0,0.0,17.5,3.35,10.5,58.5,10.0,11.0,55.3,158.0,190.0,44.1,-5.3,113.5,136.0,44.05,-6.3,6.1000000000000005,93.0,99.1,45.2,54.8,6.0,7.5,33.0,45.45,0.0,0.0,0.0,0.0,1,625000.0
Derek Smith,2011,26.0,0,0,0,1,5.5,0.0,0.5,0.5,0.0909090909090909,-0.5,13.825,13.216666666666669,0.0,0.15,0.0,0.0,0.0,0.0,8.5,0.0,7.0,3.5,0.0,0.0,0.0,78.0,58.5,56.0,3.0,56.5,42.5,55.95,3.05,2.9,83.6,86.5,75.8,24.2,1.5,1.5,14.5,58.1,0.0,0.0,0.0,0.0,1,700000.0
Shane O'Brien,2011,27.0,0,0,0,1,74.0,1.3333333333333333,7.666666666666667,9.0,0.1216216216216216,7.0,16.349999999999998,14.294444444444444,119.33333333333331,2.733333333333333,1.3333333333333333,0.0,0.0,0.0,42.0,3.1333333333333333,61.0,118.33333333333331,0.0,0.0,0.0,881.6666666666666,915.0,49.13333333333333,-0.7000000000000001,669.6666666666666,718.0,48.36666666666667,-1.3666666666666665,8.733333333333333,93.16666666666669,101.86666666666667,46.833333333333336,53.16666666666666,19.666666666666668,34.666666666666664,101.33333333333331,41.333333333333336,0.0,0.0,0.0,0.0,1,1100000.0
TJ Galiardi,2011,23.0,0,1,0,0,38.66666666666666,8.333333333333334,11.0,19.33333333333333,0.5,-1.3333333333333333,16.91111111111111,13.85,15.333333333333334,1.6666666666666667,7.333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,65.33333333333333,15.066666666666668,23.666666666666668,46.333333333333336,94.33333333333331,103.66666666666669,46.3,429.3333333333333,512.6666666666666,47.833333333333336,-0.4666666666666668,335.3333333333333,391.6666666666667,48.46666666666667,-1.0000000000000002,8.733333333333333,89.03333333333335,97.76666666666668,51.86666666666667,48.13333333333333,30.33333333333333,15.333333333333334,126.33333333333331,47.36666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,1,700000.0
Brad Richardson,2011,26.0,1,0,0,0,60.0,6.0,11.0,17.0,0.2833333333333333,-6.0,11.805555555555555,10.755555555555556,31.666666666666668,1.0666666666666669,5.333333333333333,0.0,0.6666666666666666,1.6666666666666667,96.0,4.733333333333333,10.666666666666666,77.66666666666667,110.66666666666669,111.33333333333331,51.23333333333333,589.3333333333334,560.6666666666666,50.46666666666667,-3.2,440.0,426.3333333333333,50.0,-3.633333333333333,6.966666666666666,90.3,97.3,48.93333333333334,51.06666666666666,23.0,18.0,168.0,56.3,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1175000.0
Viktor Stalberg,2011,25.0,0,1,1,0,58.5,10.5,8.5,19.0,0.3247863247863248,-5.5,12.658333333333331,11.3,36.5,1.65,10.5,0.0,0.0,1.5,126.0,8.3,21.5,83.0,4.0,5.0,44.45,688.5,549.0,55.2,0.2,532.0,409.0,56.0,1.0,6.1,89.85,95.95,61.3,38.7,29.5,16.5,209.0,60.25,1.0,1.0,0.0,50.0,2,875000.0
Ryan Wilson,2011,24.0,0,0,0,1,64.0,3.0,15.5,18.5,0.2890625,2.5,18.03333333333333,15.608333333333334,52.0,3.3,2.5,0.5,0.0,0.0,54.0,5.65,93.0,110.5,0.0,0.0,0.0,792.0,966.5,44.9,-4.6,602.0,723.5,45.35,-4.050000000000001,9.05,92.55,101.55,46.45,53.55,24.0,33.0,115.5,47.0,0.0,0.0,0.0,0.0,1,1275000.0
Kevin Porter,2011,25.0,1,0,0,0,42.66666666666666,7.0,5.666666666666667,12.666666666666666,0.296875,-5.333333333333333,13.166666666666666,11.333333333333334,10.333333333333334,0.8333333333333334,6.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,54.0,12.0,17.333333333333332,59.0,21.666666666666668,43.333333333333336,35.06666666666666,406.3333333333333,468.0,46.23333333333333,-2.966666666666667,301.3333333333333,337.6666666666667,47.06666666666666,-1.9666666666666668,9.233333333333333,89.5,98.7,49.6,50.4,13.0,13.333333333333334,100.66666666666669,55.53333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,1,850000.0
Mike Lundin,2011,26.0,0,0,0,1,47.66666666666666,1.3333333333333333,7.666666666666667,9.0,0.1888111888111888,-3.6666666666666665,19.666666666666668,15.95,11.333333333333334,1.7333333333333334,1.3333333333333333,0.0,0.0,0.0,35.0,2.966666666666667,77.33333333333333,17.0,0.0,0.3333333333333333,0.0,630.6666666666666,757.0,45.2,-6.133333333333333,480.3333333333333,560.3333333333334,45.86666666666667,-5.6000000000000005,8.033333333333333,91.86666666666667,99.86666666666667,40.4,59.6,13.333333333333334,12.666666666666666,89.66666666666667,38.53333333333333,0.0,0.0,0.0,0.0,1,1000000.0
Derek Joslin,2011,24.0,0,0,0,1,23.33333333333333,0.6666666666666666,3.333333333333333,4.0,0.1714285714285714,1.0,13.505555555555556,12.21111111111111,9.333333333333334,0.9,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,20.666666666666668,1.9666666666666668,19.666666666666668,20.0,0.0,0.0,0.0,268.0,283.6666666666667,49.3,-2.033333333333333,191.0,222.0,47.73333333333333,-3.9333333333333336,7.366666666666667,92.5,99.86666666666667,52.23333333333333,47.76666666666667,5.666666666666667,9.0,47.333333333333336,44.3,0.0,0.0,0.0,0.0,2,700000.0
Artem Anisimov,2011,23.0,1,1,0,0,55.0,10.0,14.0,24.0,0.4363636363636363,0.3333333333333333,12.85,11.383333333333333,17.333333333333332,2.466666666666667,8.666666666666666,1.3333333333333333,0.0,1.3333333333333333,105.0,6.4,28.666666666666668,39.66666666666666,206.0,255.0,43.13333333333333,628.6666666666666,599.0,50.86666666666667,-6.766666666666666,465.6666666666667,446.6666666666667,50.66666666666666,-6.133333333333333,5.833333333333333,94.13333333333333,99.96666666666664,56.3,43.7,25.0,8.333333333333334,192.0,69.46666666666667,2.333333333333333,0.3333333333333333,2.0,6.666666666666667,2,1875000.0
Michael Sauer,2011,23.0,0,0,0,1,39.5,1.5,6.0,7.5,0.189873417721519,9.5,13.433333333333334,12.3,37.5,2.6,1.0,0.5,0.0,1.0,28.0,2.8,49.5,40.0,0.0,0.0,0.0,560.5,549.0,40.45,-15.1,422.5,396.0,42.65,-16.349999999999998,12.55,90.9,103.45,55.6,44.4,12.5,6.5,64.5,46.6,0.0,0.0,0.0,0.0,2,1250000.0
Sergei Kostitsyn,2011,24.0,0,1,1,0,60.0,12.666666666666666,17.666666666666668,30.33333333333333,0.5055555555555555,3.6666666666666665,14.494444444444444,11.927777777777775,30.666666666666668,3.333333333333333,9.333333333333334,3.0,0.3333333333333333,1.6666666666666667,75.33333333333333,15.8,17.333333333333332,38.66666666666666,1.6666666666666667,5.666666666666667,21.433333333333334,616.3333333333334,697.3333333333334,46.5,-2.2,451.0,531.3333333333334,45.43333333333334,-3.733333333333333,9.666666666666666,93.0,102.66666666666669,48.333333333333336,51.66666666666666,24.0,26.666666666666668,145.33333333333334,52.16666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2500000.0
Alec Martinez,2011,23.0,0,0,0,1,32.0,2.5,5.5,8.0,0.25,4.5,15.35,14.133333333333333,10.0,2.25,2.0,0.5,0.0,0.0,40.0,3.4,40.0,37.5,0.0,0.0,0.0,417.0,332.0,57.15,6.75,311.0,243.0,58.45,8.25,5.65,90.35,96.0,49.1,50.9,2.5,12.5,99.5,52.8,0.0,0.0,0.0,0.0,2,737500.0
Maxime Talbot,2011,27.0,1,1,0,0,67.33333333333333,7.333333333333333,9.333333333333334,16.666666666666668,0.2475247524752475,-7.0,13.805555555555555,11.055555555555555,53.0,0.5666666666666668,6.0,0.0,1.3333333333333333,1.0,89.33333333333333,7.566666666666666,33.666666666666664,115.33333333333331,256.6666666666667,270.3333333333333,46.96666666666667,660.3333333333334,693.0,48.73333333333333,-4.066666666666667,495.0,505.6666666666667,49.46666666666667,-4.033333333333333,7.5,90.33333333333331,97.76666666666668,49.66666666666666,50.333333333333336,18.0,15.333333333333334,148.0,59.73333333333333,0.0,0.0,0.0,0.0,5,1800000.0
Matt Halischuk,2011,23.0,0,0,1,0,16.0,1.6666666666666667,3.333333333333333,5.0,0.3125,0.0,10.405555555555557,9.944444444444445,1.3333333333333333,0.4333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,17.0,6.1000000000000005,4.666666666666667,5.333333333333333,0.3333333333333333,2.333333333333333,8.333333333333334,112.0,144.33333333333334,31.666666666666668,-18.46666666666667,86.66666666666667,108.0,32.73333333333333,-17.033333333333335,39.06666666666667,89.93333333333334,129.0,56.16666666666666,43.833333333333336,6.666666666666667,4.0,29.33333333333333,39.8,0.0,0.0,0.0,0.0,2,712500.0
Nick Spaling,2011,22.0,1,1,0,0,51.0,4.0,4.5,8.5,0.1666666666666666,-3.5,12.491666666666667,10.183333333333334,10.0,0.05,3.5,0.5,0.0,1.0,50.5,5.35,21.0,25.0,146.0,150.0,46.0,401.5,479.0,46.05,-6.2,302.5,361.5,46.35,-4.75,5.85,94.75,100.6,46.95,53.05,27.5,10.0,96.5,52.6,0.0,0.0,0.0,0.0,2,1050000.0
Wayne Simmonds,2011,22.0,0,1,1,0,80.0,13.0,18.0,31.0,0.3875,4.0,13.922222222222222,12.755555555555556,88.0,3.1666666666666665,12.0,1.0,0.0,2.333333333333333,123.66666666666669,10.566666666666666,32.333333333333336,126.66666666666669,6.333333333333333,11.666666666666666,34.266666666666666,880.0,900.6666666666666,49.43333333333334,-3.7000000000000006,653.3333333333334,673.6666666666666,49.2,-3.8666666666666663,8.133333333333333,92.96666666666664,101.06666666666666,49.0,51.0,34.0,37.0,230.33333333333331,53.43333333333334,1.6666666666666667,0.6666666666666666,1.0,27.766666666666666,2,1750000.0
Cal O'Reilly,2011,24.0,1,0,0,0,26.666666666666668,3.6666666666666665,7.666666666666667,11.333333333333334,0.425,2.333333333333333,14.377777777777778,12.22777777777778,2.6666666666666665,1.0333333333333332,3.0,0.6666666666666666,0.0,0.3333333333333333,24.33333333333333,24.1,7.333333333333333,2.333333333333333,133.0,155.66666666666666,44.53333333333333,288.6666666666667,300.0,48.23333333333333,-3.4,225.0,233.33333333333331,48.06666666666666,-3.233333333333333,9.733333333333333,92.93333333333334,102.66666666666669,55.43333333333334,44.56666666666666,18.0,9.0,41.66666666666666,59.2,3.333333333333333,1.6666666666666667,1.6666666666666667,33.333333333333336,1,1050000.0
Jamie Langenbrunner,2011,35.0,0,0,1,0,77.33333333333333,19.0,35.0,54.0,0.6982758620689655,4.333333333333333,18.36111111111111,13.733333333333334,48.333333333333336,5.666666666666667,13.0,4.333333333333333,1.6666666666666667,4.666666666666667,203.33333333333331,8.966666666666667,24.666666666666668,97.33333333333331,16.666666666666668,21.0,42.53333333333333,1023.6666666666666,875.6666666666666,53.833333333333336,2.1333333333333333,785.0,667.6666666666666,53.9,1.3666666666666665,8.433333333333334,91.26666666666664,99.66666666666669,53.03333333333333,46.96666666666667,33.0,33.666666666666664,349.3333333333333,57.93333333333334,5.333333333333333,2.333333333333333,3.0,47.76666666666667,1,2500000.0
Jason Arnott,2011,36.0,1,0,0,0,67.0,23.0,21.666666666666668,44.66666666666666,0.6666666666666666,-1.3333333333333333,17.711111111111112,14.22777777777778,38.333333333333336,5.4,16.666666666666668,6.333333333333333,0.0,3.0,193.66666666666663,11.9,15.333333333333334,33.333333333333336,500.0,502.6666666666667,49.86666666666667,922.0,843.0,52.3,1.3,707.3333333333334,653.0,52.06666666666666,0.6,9.0,90.4,99.33333333333331,52.5,47.5,37.0,26.666666666666668,316.3333333333333,61.13333333333333,1.6666666666666667,1.0,0.6666666666666666,66.66666666666667,1,2500000.0
Colton Gillies,2011,22.0,1,0,0,0,26.0,1.5,2.5,4.0,0.1538461538461538,-2.0,9.3,8.774999999999999,10.0,0.2,1.5,0.0,0.0,0.5,12.5,21.2,5.5,35.5,1.0,1.0,50.0,137.0,193.5,41.150000000000006,-6.199999999999999,99.0,146.5,38.65,-5.45,6.25,90.75,97.0,38.6,61.400000000000006,3.5,6.0,28.5,41.2,0.0,0.0,0.0,0.0,2,625000.0
Erik Condra,2011,24.0,0,0,1,0,26.0,6.0,5.0,11.0,0.4230769230769231,-1.0,15.866666666666667,13.15,12.0,1.2,5.0,1.0,0.0,2.0,48.0,12.5,21.0,4.0,2.0,2.0,50.0,321.0,312.0,50.7,2.6,255.0,230.0,52.6,4.7,4.7,93.7,98.5,58.0,42.0,9.0,11.0,82.0,58.5,0.0,0.0,0.0,0.0,2,625000.0
Radek Martinek,2011,34.0,0,0,0,1,43.66666666666666,3.6666666666666665,6.0,9.666666666666666,0.2213740458015267,-7.333333333333333,21.73888888888889,18.366666666666667,25.0,1.7666666666666666,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,58.333333333333336,7.5,91.66666666666669,57.0,0.0,0.0,0.0,703.3333333333334,851.3333333333334,44.6,-4.3,520.3333333333334,600.6666666666666,46.26666666666667,-3.0666666666666664,6.3,92.2,98.5,40.3,59.7,33.333333333333336,31.33333333333333,121.66666666666669,51.06666666666666,0.0,0.0,0.0,0.0,1,2200000.0
