,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
753,Zack Smith,2019,31,CHI,C,50,4,7,11,2,29,0.6,3,0,1,1,6,0,1,43,9.3,589,11:47:00,18,112,88,102,46.3,406,487,45.5,-4.1,284,370,43.4,-5.9,7.9,94.4,102.3,41.5,58.5,11:47:00,10:21:00,21,14,76,56.6,0.0,0.0,0.0,0.0
754,Vladimir Sobotka,2019,32,BUF,C,16,1,2,3,2,4,0.1,1,0,0,0,2,0,0,23,4.3,228,14:16:00,7,26,39,31,55.7,155,195,44.3,-4.4,117,147,44.3,-3.8,9.8,94.3,104.1,39.8,60.2,14:16:00,12:36:00,3,3,32,71.9,0.0,0.0,0.0,0.0
755,Carl Soderberg,2019,34,ARI,C,70,17,18,35,6,18,4.0,11,6,0,1,13,5,0,135,12.6,1113,15:54:00,41,77,245,296,45.3,795,921,46.3,-2.6,611,693,46.9,-1.8,8.3,93.9,102.2,46.0,54.0,15:54:00,12:33:00,28,24,219,61.6,1.0,0.0,1.0,0.0
756,Marcus Sorensen,2019,27,SJS,RW,66,7,11,18,-12,26,0.8,6,0,1,0,11,0,0,78,9.0,914,13:51:00,18,56,3,17,15.0,673,711,48.6,-1.9,487,532,47.8,-2.6,7.4,90.1,97.5,45.8,54.2,13:51:00,11:47:00,28,18,124,62.9,0.0,0.0,0.0,0.0
757,Carson Soucy,2019,25,MIN,D,55,7,7,14,16,18,4.0,6,0,1,1,7,0,0,61,11.5,860,15:38:00,50,69,0,0,0.0,633,711,47.1,-3.6,487,524,48.2,-2.8,11.0,94.2,105.1,43.2,56.8,15:38:00,14:15:00,17,16,112,54.5,0.0,0.0,0.0,0.0
758,Jason Spezza,2019,36,TOR,C,58,9,16,25,-3,18,2.1,7,2,0,0,11,5,0,73,12.3,628,10:50:00,19,13,215,183,54.0,519,506,50.6,-1.2,385,385,50.0,-1.3,9.5,90.8,100.4,45.3,54.7,10:50:00,09:28:00,20,33,132,55.3,4.0,2.0,2.0,50.0
759,Daniel Sprong,2019,22,ANA,RW,8,1,1,2,-2,0,0.1,0,1,0,0,1,0,0,17,5.9,113,14:06:00,3,4,0,0,0.0,118,91,56.5,7.6,96,69,58.2,9.0,6.6,88.2,94.8,41.9,58.1,14:05:00,11:19:00,1,0,31,54.8,0.0,0.0,0.0,0.0
760,Jared Spurgeon,2019,30,MIN,D,62,12,20,32,-1,18,5.4,9,3,0,2,10,10,0,112,10.7,1400,22:34:00,102,61,0,1,0.0,1103,1006,52.3,3.9,818,763,51.7,2.7,9.7,90.2,99.8,49.2,50.8,22:34:00,17:25:00,10,23,234,47.9,0.0,0.0,0.0,0.0
761,Eric Staal,2019,35,MIN,C,66,19,28,47,-9,28,4.4,14,5,0,5,19,9,0,113,16.8,1131,17:08:00,22,24,495,504,49.5,871,891,49.4,-0.6,635,677,48.4,-2.4,11.9,88.2,100.1,55.7,44.3,17:07:00,13:59:00,25,46,232,48.7,0.0,0.0,0.0,0.0
762,Jordan Staal,2019,31,CAR,C,68,8,19,27,3,40,1.6,6,2,0,0,18,1,0,125,6.4,1190,17:30:00,36,149,699,585,54.4,994,791,55.7,2.1,747,614,54.9,1.9,8.2,91.6,99.8,46.6,53.4,17:30:00,13:58:00,30,41,202,61.9,0.0,0.0,0.0,0.0
763,Marc Staal,2019,33,NYR,D,52,2,9,11,5,16,2.1,2,0,0,0,9,0,0,46,4.3,917,17:39:00,76,69,0,0,0.0,654,857,43.3,-5.4,513,640,44.5,-5.0,8.8,93.4,102.1,47.1,52.9,17:39:00,14:49:00,19,34,87,52.9,0.0,0.0,0.0,0.0
764,Steven Stamkos,2019,29,TBL,C,57,29,37,66,14,22,8.1,19,10,0,6,28,9,0,176,16.5,1050,18:25:00,38,69,365,307,54.3,838,781,51.8,-0.8,626,608,50.7,-1.6,13.4,89.6,103.0,57.6,42.4,18:25:00,14:28:00,24,33,319,55.2,2.0,2.0,0.0,100.0
765,Paul Stastny,2019,34,VEG,C,71,17,21,38,6,24,3.8,12,5,0,3,15,5,1,136,12.5,1216,17:08:00,32,63,624,515,54.8,1049,810,56.4,2.6,789,600,56.8,2.8,8.0,90.2,98.2,52.4,47.6,17:08:00,13:43:00,41,18,200,68.0,0.0,0.0,0.0,0.0
766,Troy Stecher,2019,25,VAN,D,69,5,12,17,10,32,3.8,5,0,0,0,12,0,0,86,5.8,1059,15:21:00,70,69,0,0,0.0,975,1028,48.7,0.4,738,759,49.3,0.3,8.4,93.7,102.2,39.3,60.7,15:21:00,14:34:00,16,25,177,48.6,0.0,0.0,0.0,0.0
767,Sam Steel,2019,21,ANA,C,65,6,16,22,-13,20,0.8,5,1,0,1,9,7,0,85,7.1,1011,15:33:00,25,24,369,365,50.3,772,810,48.8,1.2,590,641,47.9,-0.1,6.8,91.9,98.7,57.5,42.5,15:33:00,13:14:00,25,37,168,50.6,2.0,0.0,2.0,0.0
768,Alex Steen,2019,35,STL,C,55,7,10,17,7,12,1.4,7,0,0,0,9,1,0,71,9.9,772,14:02:00,47,26,8,7,53.3,537,569,48.6,-3.2,397,414,49.0,-2.6,11.0,90.9,101.9,47.7,52.3,14:02:00,11:18:00,16,12,115,61.7,1.0,0.0,1.0,0.0
769,Kevin Stenlund,2019,23,CBJ,C,32,6,4,10,2,8,1.1,3,3,0,1,2,2,0,57,10.5,447,13:59:00,22,19,52,77,40.3,329,358,47.9,1.0,242,256,48.6,-0.2,6.8,93.6,100.4,51.3,48.7,13:59:00,11:49:00,6,9,100,57.0,2.0,0.0,2.0,0.0
770,Derek Stepan,2019,29,ARI,C,70,10,18,28,-4,16,2.0,8,1,1,2,12,6,0,158,6.3,1235,17:39:00,54,43,569,628,47.5,934,954,49.5,1.7,700,734,48.8,0.8,6.9,92.4,99.3,46.8,53.2,17:39:00,13:44:00,38,28,258,61.2,0.0,0.0,0.0,0.0
771,Mitchell Stephens,2019,22,TBL,C,38,3,3,6,-9,10,-0.2,3,0,0,0,3,0,0,43,7.0,410,10:47:00,9,36,187,169,52.5,334,292,53.4,1.2,256,233,52.4,1.0,7.3,87.9,95.2,43.5,56.5,10:47:00,09:26:00,6,4,82,52.4,0.0,0.0,0.0,0.0
772,Chandler Stephenson,2019,25,TOT,C,65,11,15,26,24,16,3.1,8,1,2,5,13,1,1,73,15.1,931,14:19:00,32,52,233,281,45.3,806,676,54.4,0.1,629,501,55.7,1.5,10.3,93.6,103.9,51.8,48.2,14:19:00,12:21:00,37,22,133,54.9,0.0,0.0,0.0,0.0
773,Chris Stewart,2019,32,PHI,RW,16,0,1,1,-7,21,-0.4,0,0,0,0,1,0,0,5,0.0,124,07:47:00,4,35,0,0,0.0,67,128,34.4,-18.2,51,97,34.5,-16.9,10.8,86.1,96.9,50.0,50.0,07:47:00,07:36:00,3,1,12,41.7,0.0,0.0,0.0,0.0
774,Riley Stillman,2019,21,FLA,D,34,0,5,5,-3,14,0.6,0,0,0,0,5,0,0,39,0.0,650,19:07:00,57,59,0,0,0.0,485,539,47.4,-3.9,362,399,47.6,-3.4,8.6,90.9,99.5,47.1,52.9,19:07:00,16:39:00,13,28,83,47.0,0.0,0.0,0.0,0.0
775,Mark Stone,2019,27,VEG,RW,65,21,42,63,15,27,7.1,15,6,0,3,30,11,1,168,12.5,1262,19:25:00,51,56,16,30,34.8,1139,839,57.6,5.3,888,628,58.6,6.5,9.6,89.9,99.5,54.2,45.8,19:24:00,14:57:00,78,38,276,61.2,1.0,0.0,1.0,0.0
776,Michael Stone,2019,29,CGY,D,33,2,5,7,-5,16,1.1,2,0,0,0,5,0,0,57,3.5,539,16:19:00,54,52,0,0,0.0,444,533,45.4,-7.7,331,401,45.2,-7.2,7.7,91.5,99.3,53.1,46.9,16:19:00,14:49:00,6,9,110,51.8,0.0,0.0,0.0,0.0
777,Anton Stralman,2019,33,FLA,D,69,5,14,19,-6,14,2.6,5,0,0,3,13,0,1,89,5.6,1454,21:04:00,96,68,0,0,0.0,1137,1264,47.4,-3.7,869,943,48.0,-3.2,9.7,89.3,99.0,48.1,51.9,21:04:00,18:09:00,40,48,168,53.0,0.0,0.0,0.0,0.0
778,Ben Street,2019,32,NJD,C,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,4,0.0,24,08:08:00,0,3,5,6,45.5,12,23,34.3,-14.1,8,17,32.0,-17.4,16.7,100.0,116.7,40.0,60.0,08:08:00,05:30:00,0,0,6,66.7,0.0,0.0,0.0,0.0
779,Dylan Strome,2019,22,CHI,C,58,12,26,38,1,16,3.5,10,2,0,2,20,6,0,97,12.4,925,15:56:00,29,23,277,304,47.7,749,769,49.3,1.8,540,567,48.8,1.8,10.0,92.0,102.0,56.6,43.4,15:56:00,13:13:00,30,26,147,66.0,1.0,0.0,1.0,0.0
780,Ryan Strome,2019,26,NYR,C,70,18,41,59,21,48,5.9,15,3,0,3,26,14,1,154,11.7,1371,19:35:00,32,45,496,548,47.5,994,1041,48.8,3.2,787,785,50.1,3.9,12.2,91.8,104.0,53.0,47.0,19:35:00,14:22:00,27,54,241,63.9,0.0,0.0,0.0,0.0
781,Jack Studnicka,2019,20,BOS,C,2,0,1,1,2,2,0.1,0,0,0,0,1,0,0,3,0.0,24,12:08:00,0,2,9,6,60.0,19,19,50.0,6.3,16,17,48.5,8.5,18.2,100.0,118.2,50.0,50.0,12:08:00,11:06:00,0,3,4,75.0,0.0,0.0,0.0,0.0
782,Nico Sturm,2019,24,MIN,C,6,0,2,2,2,0,0.2,0,0,0,0,2,0,0,2,0.0,71,11:54:00,5,6,26,23,53.1,56,51,52.3,2.7,38,32,54.3,4.2,10.7,96.0,106.7,43.1,56.9,11:54:00,11:22:00,1,1,4,50.0,0.0,0.0,0.0,0.0
783,P.K. Subban,2019,30,NJD,D,68,7,11,18,-21,79,2.8,5,2,0,3,7,4,0,151,4.6,1504,22:07:00,90,88,0,0,0.0,1118,1249,47.2,1.9,876,946,48.1,2.1,6.5,91.1,97.6,48.2,51.8,22:07:00,17:53:00,19,65,292,51.7,0.0,0.0,0.0,0.0
784,C.J. Suess,2019,25,WPG,LW,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,0.0,6,06:26:00,0,1,1,3,25.0,2,13,13.3,-18.6,1,12,7.7,-19.8,0.0,87.5,0.0,25.0,75.0,06:26:00,06:26:00,0,0,1,0.0,0.0,0.0,0.0,0.0
785,Oskar Sundqvist,2019,25,STL,C,57,12,11,23,5,28,2.4,11,0,1,1,10,0,1,97,12.4,820,14:23:00,26,60,105,132,44.3,598,662,47.5,-5.6,454,494,47.9,-4.5,9.5,92.1,101.6,38.6,61.4,14:23:00,12:27:00,36,11,167,58.1,0.0,0.0,0.0,0.0
786,Antti Suomela,2019,25,SJS,C,20,1,6,7,4,4,0.7,1,0,0,0,6,0,0,18,5.6,194,09:41:00,5,27,51,42,54.8,165,185,47.1,-2.9,115,132,46.6,-3.2,11.9,93.6,105.5,46.7,53.3,09:41:00,09:16:00,6,4,29,62.1,0.0,0.0,0.0,0.0
787,Ryan Suter,2019,35,MIN,D,69,8,40,48,-6,12,6.4,6,2,0,2,24,16,0,111,7.2,1700,1900-01-01 00:38:00,93,48,0,0,0.0,1295,1287,50.2,1.1,949,994,48.8,-1.5,10.4,89.9,100.3,49.5,50.5,1900-01-01 00:38:00,19:08:00,19,27,253,43.9,0.0,0.0,0.0,0.0
788,Brandon Sutter,2019,30,VAN,C,44,8,9,17,1,25,1.4,7,1,0,0,7,2,0,76,10.5,653,14:51:00,15,18,185,193,48.9,430,535,44.6,-6.5,335,392,46.1,-5.4,8.2,93.3,101.5,31.9,68.1,14:51:00,11:36:00,15,9,112,67.9,0.0,0.0,0.0,0.0
789,Nick Suzuki,2019,20,MTL,C,71,13,28,41,-15,6,3.2,7,6,0,1,20,8,0,138,9.4,1135,15:59:00,32,64,305,354,46.3,943,822,53.4,-1.6,689,617,52.8,-1.9,7.1,90.4,97.5,53.7,46.3,15:59:00,13:23:00,31,37,222,62.2,1.0,0.0,1.0,0.0
790,Andrei Svechnikov,2019,19,CAR,RW,68,24,37,61,9,54,6.9,18,6,0,5,23,14,0,183,13.1,1138,16:44:00,27,116,0,1,0.0,1034,800,56.4,3.1,791,630,55.7,3.1,10.8,89.1,100.0,54.1,45.9,16:44:00,13:44:00,29,66,320,57.2,4.0,3.0,1.0,75.0
791,Evgeny Svechnikov,2019,23,DET,LW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,7,0.0,33,08:20:00,1,5,0,0,0.0,34,28,54.8,-1.6,28,24,53.8,-1.5,0.0,94.7,94.7,42.9,57.1,08:20:00,07:36:00,0,3,10,70.0,0.0,0.0,0.0,0.0
792,Jordan Szwarz,2019,28,OTT,RW,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,15,04:55:00,1,6,4,5,44.4,7,15,31.8,-14.8,5,5,50.0,2.3,0.0,100.0,100.0,50.0,50.0,04:55:00,04:55:00,0,0,2,100.0,0.0,0.0,0.0,0.0
793,Brandon Tanev,2019,28,PIT,LW,68,11,14,25,-1,16,1.9,9,0,2,4,12,1,1,95,11.6,1004,14:46:00,65,244,6,9,40.0,690,703,49.5,-1.8,505,529,48.8,-3.3,7.2,91.9,99.1,38.2,61.8,14:46:00,12:26:00,33,37,162,59.3,0.0,0.0,0.0,0.0
794,Chris Tanev,2019,30,VAN,D,69,2,18,20,4,41,3.6,2,0,0,1,16,1,1,45,4.4,1348,19:32:00,159,32,0,0,0.0,959,1119,46.2,-3.3,727,809,47.3,-2.6,11.6,90.5,102.2,45.7,54.3,19:32:00,15:51:00,20,45,98,45.9,0.0,0.0,0.0,0.0
795,Vladimir Tarasenko,2019,28,STL,RW,10,3,7,10,-2,0,1.0,2,1,0,0,5,2,0,26,11.5,162,16:11:00,7,17,0,0,0.0,122,110,52.6,4.4,94,82,53.4,5.1,11.4,86.2,97.6,58.7,41.3,16:11:00,13:43:00,3,5,47,55.3,2.0,0.0,2.0,0.0
796,Tomas Tatar,2019,29,MTL,C,68,22,39,61,5,36,7.0,14,8,0,1,33,6,0,162,13.6,1108,16:18:00,24,79,9,16,36.0,1224,791,60.7,8.6,917,609,60.1,8.2,9.2,88.4,97.7,52.4,47.6,16:18:00,13:58:00,31,29,264,61.4,1.0,1.0,0.0,100.0
797,John Tavares,2019,29,TOR,C,63,26,34,60,-7,24,6.1,19,7,0,4,20,14,0,197,13.2,1232,19:33:00,31,32,617,499,55.3,1110,978,53.2,1.4,837,768,52.1,0.8,10.0,88.1,98.1,53.2,46.8,19:32:00,16:26:00,35,47,357,55.2,2.0,0.0,2.0,0.0
798,Matt Tennyson,2019,29,NJD,D,20,0,3,3,-2,6,0.4,0,0,0,0,3,0,0,14,0.0,243,12:09:00,18,27,0,0,0.0,197,232,45.9,-2.0,159,180,46.9,-2.3,14.8,86.2,100.9,53.2,46.8,12:09:00,12:05:00,2,8,26,53.8,0.0,0.0,0.0,0.0
799,Teuvo Teravainen,2019,25,CAR,F,68,15,48,63,20,8,6.4,10,4,1,1,28,17,3,182,8.2,1305,19:12:00,30,18,26,27,49.1,1076,788,57.7,5.1,812,624,56.5,4.3,10.4,90.2,100.6,56.0,44.0,19:12:00,14:19:00,44,44,317,57.4,4.0,2.0,2.0,50.0
800,Troy Terry,2019,22,ANA,C,47,4,11,15,-5,6,0.7,4,0,0,0,9,2,0,73,5.5,682,14:31:00,9,3,3,5,37.5,509,516,49.7,1.3,397,401,49.7,1.5,6.5,91.1,97.7,57.2,42.8,14:31:00,12:28:00,31,19,140,52.1,1.0,0.0,1.0,0.0
801,Alexandre Texier,2019,20,CBJ,C,36,6,7,13,3,10,1.4,6,0,0,1,6,1,0,49,12.2,459,12:45:00,7,20,22,41,34.9,403,393,50.6,1.0,314,289,52.1,0.2,7.9,92.9,100.8,55.2,44.8,12:45:00,11:55:00,16,12,85,57.6,0.0,0.0,0.0,0.0
802,Shea Theodore,2019,24,VEG,D,71,13,33,46,12,25,8.1,11,1,1,4,18,15,0,219,5.9,1579,22:14:00,69,20,0,0,0.0,1513,1094,58.0,5.7,1163,852,57.7,4.9,7.3,91.6,98.9,58.7,41.3,22:15:00,18:56:00,55,54,442,49.5,5.0,2.0,3.0,40.0
803,Robert Thomas,2019,20,STL,C,66,10,32,42,9,18,4.1,9,1,0,2,26,6,0,87,11.5,961,14:34:00,13,13,136,181,42.9,751,706,51.5,0.5,559,551,50.4,-0.7,10.2,91.4,101.5,56.2,43.8,14:34:00,12:52:00,46,30,146,59.6,1.0,0.0,1.0,0.0
804,Nate Thompson,2019,35,TOT,C,70,4,11,15,-1,30,0.4,4,0,0,1,10,0,1,67,6.0,895,12:47:00,50,118,433,354,55.0,638,724,46.8,-8.6,473,510,48.1,-6.9,6.6,92.1,98.8,38.2,61.8,12:47:00,10:27:00,25,33,115,58.3,0.0,0.0,0.0,0.0
805,Tage Thompson,2019,22,BUF,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,7,06:59:00,0,2,0,0,0.0,7,6,53.8,1.5,5,4,55.6,7.6,0.0,100.0,100.0,66.7,33.3,06:59:00,06:59:00,1,0,2,0.0,0.0,0.0,0.0,0.0
806,Joe Thornton,2019,40,SJS,C,70,7,24,31,-19,34,1.6,4,3,0,1,19,5,0,76,9.2,1085,15:30:00,29,20,323,331,49.4,912,819,52.7,3.4,666,608,52.3,3.3,7.1,87.7,94.8,51.3,48.7,15:30:00,0.5416666666666666,55,30,125,60.8,0.0,0.0,0.0,0.0
807,Calvin Thurkauf,2019,22,CBJ,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,25,08:15:00,0,5,2,0,100.0,13,19,40.6,-7.5,9,14,39.1,-11.1,0.0,100.0,100.0,28.6,71.4,08:15:00,08:15:00,0,0,3,33.3,0.0,0.0,0.0,0.0
808,Chris Tierney,2019,25,OTT,C,71,11,26,37,-6,20,2.6,6,1,4,2,24,1,1,102,10.8,1220,17:11:00,37,44,521,497,51.2,906,989,47.8,-0.7,684,757,47.5,-1.6,9.9,90.1,100.0,41.7,58.3,17:11:00,13:45:00,32,42,181,56.4,0.0,0.0,0.0,0.0
809,Dmytro Timashov,2019,23,TOT,LW,44,4,5,9,1,16,0.7,4,0,0,1,5,0,0,37,10.8,375,08:32:00,11,93,0,0,0.0,308,345,47.2,-5.2,226,260,46.5,-5.4,8.0,94.6,102.6,36.5,63.5,08:32:00,08:17:00,5,7,66,56.1,1.0,0.0,1.0,0.0
810,Conor Timmins,2019,21,COL,D,2,0,0,0,2,0,0.2,0,0,0,0,0,0,0,1,0.0,21,10:25:00,0,0,0,0,0.0,24,18,57.1,12.7,19,12,61.3,17.9,14.3,100.0,114.3,55.6,44.4,10:25:00,09:32:00,1,0,4,25.0,0.0,0.0,0.0,0.0
811,Jarred Tinordi,2019,27,NSH,D,28,1,4,5,-1,34,0.8,1,0,0,0,3,0,1,20,5.0,465,16:37:00,36,71,0,0,0.0,345,445,43.7,-6.4,268,332,44.7,-6.3,9.0,92.3,101.3,44.5,55.5,16:37:00,15:08:00,1,18,52,38.5,0.0,0.0,0.0,0.0
812,Brady Tkachuk,2019,20,OTT,LW,71,21,23,44,-14,106,3.9,19,2,0,3,17,6,0,259,8.1,1344,18:56:00,43,303,144,168,46.2,1203,1151,51.1,4.1,917,872,51.3,4.0,7.5,90.6,98.1,53.3,46.7,18:55:00,15:46:00,35,40,432,60.2,1.0,0.0,1.0,0.0
813,Matthew Tkachuk,2019,22,CGY,LW,69,23,38,61,-5,74,6.5,18,5,0,4,24,14,0,188,12.2,1263,18:18:00,22,122,0,4,0.0,1098,949,53.6,4.3,811,734,52.5,3.7,11.0,88.2,99.2,47.7,52.3,18:18:00,15:10:00,40,86,323,58.2,7.0,3.0,4.0,42.9
814,Devon Toews,2019,25,NYI,D,68,6,22,28,1,16,5.0,5,1,0,1,17,5,0,122,4.9,1395,20:31:00,75,55,0,0,0.0,1142,1108,50.8,6.1,847,824,50.7,5.5,8.5,91.5,100.0,53.6,46.4,20:31:00,17:47:00,32,57,259,47.1,1.0,0.0,1.0,0.0
815,Jonathan Toews,2019,31,CHI,C,70,18,42,60,-2,48,5.4,16,1,1,3,35,7,0,172,10.5,1384,19:47:00,35,56,856,638,57.3,1092,1079,50.3,2.2,796,827,49.0,1.1,12.0,89.5,101.5,55.3,44.7,19:47:00,14:26:00,58,40,285,60.4,8.0,5.0,3.0,62.5
816,Tyler Toffoli,2019,27,TOT,C,68,24,20,44,-1,20,5.1,19,5,0,4,15,5,0,203,11.8,1146,16:51:00,16,48,4,10,28.6,1056,808,56.7,4.6,790,613,56.3,3.9,8.0,89.6,97.6,55.2,44.8,16:51:00,13:45:00,35,34,351,57.8,2.0,0.0,2.0,0.0
817,Dominic Toninato,2019,25,FLA,C,46,4,7,11,4,37,0.7,4,0,0,0,7,0,0,38,10.5,513,11:09:00,28,57,128,144,47.1,410,496,45.3,-5.0,306,364,45.7,-4.5,9.1,93.6,102.7,39.2,60.8,11:09:00,10:25:00,17,13,65,58.5,0.0,0.0,0.0,0.0
818,Yakov Trenin,2019,23,NSH,C,21,2,4,6,1,9,0.5,2,0,0,0,4,0,0,25,8.0,204,09:44:00,9,46,3,1,75.0,195,194,50.1,1.0,137,124,52.5,2.2,10.0,90.2,100.2,42.2,57.8,09:44:00,09:42:00,7,3,45,55.6,0.0,0.0,0.0,0.0
819,Vincent Trocheck,2019,26,TOT,C,62,11,27,38,-8,49,2.7,9,1,1,2,21,6,0,141,7.8,1037,16:44:00,37,101,434,398,52.2,830,735,53.0,4.2,612,546,52.8,3.9,10.7,86.7,97.4,58.2,41.8,16:44:00,14:04:00,51,64,238,59.2,5.0,3.0,2.0,60.0
820,Zach Trotman,2019,29,PIT,D,8,0,0,0,-1,4,0.0,0,0,0,0,0,0,0,11,0.0,118,14:43:00,10,21,0,0,0.0,99,84,54.1,0.1,78,59,56.9,1.8,6.5,89.6,96.0,64.5,35.5,14:43:00,13:36:00,0,6,29,37.9,0.0,0.0,0.0,0.0
821,Jacob Trouba,2019,25,NYR,D,70,7,20,27,-12,61,3.3,3,4,0,1,14,4,2,168,4.2,1580,22:34:00,128,173,0,0,0.0,1169,1423,45.1,-2.5,880,1055,45.5,-3.0,7.8,91.2,99.0,45.3,54.7,22:34:00,18:16:00,43,69,333,50.5,0.0,0.0,0.0,0.0
822,Alexander True,2019,22,SJS,F,12,0,4,4,1,2,0.3,0,0,0,0,4,0,0,12,0.0,120,10:00:00,2,23,32,37,46.4,119,98,54.8,3.7,92,76,54.8,3.2,9.4,91.5,100.9,58.6,41.4,10:00:00,09:29:00,2,5,18,66.7,0.0,0.0,0.0,0.0
823,Alex Tuch,2019,23,VEG,RW,42,8,9,17,-10,8,1.1,5,3,0,2,5,4,0,98,8.2,614,14:37:00,20,58,8,20,28.6,502,446,53.0,-3.0,370,333,52.6,-3.8,6.9,88.8,95.7,60.3,39.7,14:37:00,12:42:00,27,27,170,58.2,2.0,1.0,1.0,50.0
824,Kyle Turris,2019,30,NSH,C,62,9,22,31,-9,22,2.0,7,2,0,4,14,8,0,88,10.2,956,15:25:00,25,18,246,272,47.5,793,771,50.7,0.4,575,582,49.7,-1.7,8.2,89.7,97.9,55.2,44.8,15:25:00,12:18:00,21,29,162,54.3,4.0,0.0,4.0,0.0
825,Carsen Twarynski,2019,22,PHI,F,15,1,0,1,-2,4,-0.2,1,0,0,0,0,0,0,14,7.1,160,10:41:00,8,40,0,2,0.0,112,145,43.6,-9.8,81,100,44.8,-8.3,1.6,94.5,96.2,48.6,51.4,10:41:00,10:23:00,6,0,18,77.8,0.0,0.0,0.0,0.0
826,T.J. Tynan,2019,27,COL,C,16,0,1,1,-1,2,-0.2,0,0,0,0,1,0,0,7,0.0,136,08:28:00,3,7,3,15,16.7,100,116,46.3,-2.6,70,76,47.9,-0.8,3.4,94.4,97.9,55.1,44.9,08:28:00,07:54:00,5,0,13,53.8,0.0,0.0,0.0,0.0
827,Urho Vaakanainen,2019,21,BOS,D,5,0,0,0,2,0,0.2,0,0,0,0,0,0,0,2,0.0,84,16:51:00,3,8,0,0,0.0,50,79,38.8,-9.7,39,65,37.5,-14.3,12.0,97.6,109.6,54.3,45.7,16:51:00,15:16:00,1,3,9,22.2,0.0,0.0,0.0,0.0
828,James van Riemsdyk,2019,30,PHI,LW,66,19,21,40,5,8,4.5,15,4,0,2,16,5,0,151,12.6,983,14:54:00,18,25,8,15,34.8,787,702,52.9,1.6,595,518,53.5,3.0,9.4,91.6,101.0,49.6,50.4,14:54:00,12:17:00,17,16,236,64.0,1.0,0.0,1.0,0.0
829,Trevor van Riemsdyk,2019,28,CAR,D,49,1,7,8,-7,10,1.0,1,0,0,0,7,0,0,58,1.7,728,14:52:00,37,21,0,0,0.0,627,553,53.1,-1.1,463,434,51.6,-2.1,7.1,90.0,97.1,53.0,47.0,14:51:00,13:29:00,13,17,113,51.3,0.0,0.0,0.0,0.0
830,Sami Vatanen,2019,28,NJD,D,47,5,18,23,-12,22,3.2,4,1,0,0,8,9,1,95,5.3,1022,21:45:00,80,50,0,0,0.0,685,747,47.8,0.0,507,559,47.6,-1.3,7.9,89.7,97.6,50.1,49.9,21:45:00,16:21:00,14,24,200,47.5,0.0,0.0,0.0,0.0
831,Frank Vatrano,2019,25,FLA,LW,69,16,18,34,-8,30,2.8,12,2,2,4,18,0,0,162,9.9,1036,15:01:00,43,102,12,28,30.0,817,797,50.6,1.2,614,593,50.9,1.2,7.5,90.3,97.8,58.3,41.7,15:01:00,12:10:00,32,18,238,68.1,3.0,1.0,2.0,33.3
832,Lukas Vejdemo,2019,24,MTL,C,7,1,0,1,0,0,0.1,1,0,0,0,0,0,0,7,14.3,56,08:01:00,3,8,1,4,20.0,39,31,55.7,4.1,28,24,53.8,5.3,5.3,86.7,91.9,48.0,52.0,08:01:00,07:53:00,2,2,10,70.0,0.0,0.0,0.0,0.0
833,Carter Verhaeghe,2019,24,TBL,C,52,9,4,13,-9,8,0.9,8,1,0,1,4,0,0,57,15.8,487,09:22:00,8,29,14,17,45.2,466,392,54.3,2.1,360,312,53.6,2.3,7.2,88.7,95.8,50.4,49.6,09:22:00,09:00:00,19,11,97,58.8,0.0,0.0,0.0,0.0
834,Max Veronneau,2019,24,OTT,RW,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,34,08:25:00,2,2,0,0,0.0,27,17,61.4,12.0,22,13,62.9,13.5,0.0,81.8,81.8,50.0,50.0,08:25:00,07:44:00,0,1,6,50.0,0.0,0.0,0.0,0.0
835,Jimmy Vesey,2019,26,BUF,LW,64,9,11,20,12,15,2.0,8,0,1,2,10,1,0,93,9.7,883,13:48:00,20,43,0,5,0.0,686,700,49.5,0.0,533,546,49.4,0.4,9.4,93.5,103.0,51.3,48.7,13:48:00,12:25:00,26,16,163,57.1,1.0,0.0,1.0,0.0
836,Gabriel Vilardi,2019,20,LAK,C,10,3,4,7,0,4,0.8,2,1,0,0,3,1,0,19,15.8,129,12:51:00,4,1,49,43,53.3,104,114,47.7,-0.2,76,92,45.2,-1.6,11.1,90.3,101.4,57.1,42.9,12:51:00,11:24:00,1,0,29,65.5,1.0,0.0,1.0,0.0
